JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 0, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 23, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 24, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 25, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 26, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 27, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 28, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 29, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 30, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 31, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 32, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 33, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 34, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 35, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 36, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 37, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 38, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 39, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 40, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 41, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 42, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 43, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 44, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 45, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 46, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 47, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 48, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 49, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 50, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 51, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 52, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 53, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 54, locret_grad_norm=0.0020
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 55, locret_grad_norm=0.0008
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 56, locret_grad_norm=0.0001
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 57, locret_grad_norm=0.0011
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 58, locret_grad_norm=0.0009
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 59, locret_grad_norm=0.0009
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 60, locret_grad_norm=0.0003
JointLoRA-KV: Locret heads receiving CE gradients — epoch 1, step 61, locret_grad_norm=0.0004
Epoch 1: avg_loss=0.7277, locret_grad_norm=0.0005
  → epoch 1/5 done, loss=0.7277
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 0, locret_grad_norm=0.0002
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 1, locret_grad_norm=0.0014
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 2, locret_grad_norm=0.0003
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 3, locret_grad_norm=0.0005
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 4, locret_grad_norm=0.0001
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 5, locret_grad_norm=0.0002
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 6, locret_grad_norm=0.0002
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 7, locret_grad_norm=0.0005
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 8, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 9, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 10, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 11, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 12, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 13, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 14, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 15, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 16, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 17, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 18, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 19, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 20, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 21, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 22, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 23, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 24, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 25, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 26, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 27, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 28, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 29, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 30, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 31, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 32, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 33, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 34, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 35, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 36, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 37, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 38, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 39, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 40, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 41, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 42, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 43, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 44, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 45, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 46, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 47, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 48, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 49, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 50, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 51, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 52, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 53, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 54, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 55, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 56, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 57, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 58, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 59, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 60, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 2, step 61, locret_grad_norm=0.0000
Epoch 2: avg_loss=0.7105, locret_grad_norm=0.0001
  → epoch 2/5 done, loss=0.7105
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 0, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 1, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 2, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 3, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 4, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 5, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 6, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 7, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 8, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 9, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 10, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 11, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 12, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 13, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 14, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 15, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 16, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 17, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 18, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 19, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 20, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 21, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 22, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 23, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 24, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 25, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 26, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 27, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 28, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 29, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 30, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 31, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 32, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 33, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 34, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 35, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 36, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 37, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 38, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 39, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 40, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 41, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 42, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 43, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 44, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 45, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 46, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 47, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 48, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 49, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 50, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 51, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 52, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 53, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 54, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 55, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 56, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 57, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 58, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 59, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 60, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 3, step 61, locret_grad_norm=0.0000
Epoch 3: avg_loss=0.6998, locret_grad_norm=0.0000
  → epoch 3/5 done, loss=0.6998
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 0, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 1, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 2, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 3, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 4, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 5, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 6, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 7, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 8, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 9, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 10, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 11, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 12, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 13, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 14, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 15, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 16, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 17, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 18, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 19, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 20, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 21, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 22, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 23, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 24, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 25, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 26, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 27, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 28, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 29, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 30, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 31, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 32, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 33, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 34, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 35, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 36, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 37, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 38, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 39, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 40, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 41, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 42, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 43, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 44, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 45, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 46, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 47, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 48, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 49, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 50, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 51, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 52, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 53, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 54, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 55, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 56, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 57, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 58, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 59, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 60, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 4, step 61, locret_grad_norm=0.0000
Epoch 4: avg_loss=0.6337, locret_grad_norm=0.0000
  → epoch 4/5 done, loss=0.6337
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 0, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 1, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 2, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 3, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 4, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 5, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 6, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 7, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 8, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 9, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 10, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 11, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 12, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 13, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 14, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 15, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 16, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 17, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 18, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 19, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 20, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 21, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 22, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 23, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 24, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 25, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 26, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 27, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 28, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 29, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 30, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 31, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 32, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 33, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 34, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 35, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 36, locret_grad_norm=0.0000
JointLoRA-KV: Locret heads receiving CE gradients — epoch 5, step 37, locret_grad_norm=0.0000
