timestamp,gpu_memory_mb
39.40911340713501,0.0
39.5092875957489,0.0
39.60944414138794,0.0
39.70956325531006,0.0
39.81483554840088,0.0
39.914987564086914,0.0
40.015132427215576,0.0
40.115495920181274,0.0
40.215651750564575,0.0
40.321696043014526,0.0
40.42185926437378,0.0
40.52202129364014,0.0
40.622182846069336,0.0
40.722320556640625,0.0
40.822458028793335,0.0
40.9226553440094,0.0
41.02278923988342,0.0
41.12309980392456,0.0
41.22325325012207,0.0
41.3234076499939,0.0
41.43030548095703,0.0
41.54052186012268,0.0
41.65029788017273,0.0
41.75047183036804,0.0
41.85063195228577,0.0
41.95079445838928,0.0
42.050957441329956,0.0
42.15110182762146,0.0
42.251259326934814,0.0
42.35140037536621,0.0
42.45174479484558,0.0
42.55184817314148,0.0
42.65227270126343,0.0
42.75757598876953,0.0
42.8685781955719,0.0
42.97564435005188,0.0
43.075804471969604,0.0
43.17595362663269,0.0
43.276118755340576,0.0
43.37647199630737,0.0
43.476789474487305,0.0
43.576913356781006,0.0
43.6839497089386,0.0
43.78409218788147,0.0
43.884246587753296,0.0
43.9844229221344,0.0
44.08453917503357,0.0
44.184842586517334,0.0
44.28497242927551,0.0
44.38512182235718,0.0
44.49164700508118,0.0
44.599027156829834,0.0
44.69916868209839,0.0
44.799312591552734,0.0
44.89945840835571,0.0
44.9995813369751,0.0
45.09969735145569,0.0
45.199904918670654,0.0
45.300044298172,0.0
45.40018320083618,0.0
45.50052452087402,0.0
45.60297727584839,0.0
45.703126192092896,0.0
45.80326318740845,0.0
45.90863084793091,0.0
46.01822280883789,0.0
46.133002519607544,0.0
46.23316669464111,0.0
46.33331036567688,0.0
46.43345308303833,0.0
46.53360867500305,0.0
46.63373899459839,0.0
46.73388147354126,0.0
46.83401942253113,0.0
46.93415641784668,0.0
47.03428292274475,0.0
47.13440728187561,0.0
47.234543561935425,0.0
47.334688901901245,0.0
47.44236493110657,0.0
47.55026435852051,0.0
47.65956521034241,0.0
47.759721517562866,0.0
47.85990905761719,0.0
47.9600555896759,0.0
48.06021237373352,0.0
48.160327672958374,0.0
48.26069402694702,0.0
48.36081790924072,0.0
48.466906785964966,0.0
48.573097467422485,0.0
48.67326021194458,0.0
48.773417949676514,0.0
48.873573303222656,0.0
48.97371482849121,0.0
49.07386589050293,0.0
49.17401432991028,0.0
49.27438306808472,0.0
49.374497175216675,0.0
49.47980976104736,0.0
49.58716440200806,0.0
49.68733048439026,0.0
49.78747487068176,0.0
49.88763475418091,0.0
49.987788438797,0.0
50.08789134025574,0.0
50.188042640686035,0.0
50.288421392440796,0.0
50.38854622840881,0.0
50.48868441581726,0.0
50.59442210197449,0.0
50.70112991333008,0.0
50.80128860473633,0.0
50.90144205093384,0.0
51.00160503387451,0.0
51.10172390937805,0.0
51.20186924934387,0.0
51.3020236492157,0.0
51.402180671691895,0.0
51.5023307800293,0.0
51.60248780250549,0.0
51.70264434814453,0.0
51.80279612541199,0.0
51.90294647216797,0.0
52.00310134887695,0.0
52.10325074195862,0.0
52.203503370285034,0.0
52.309651136398315,0.0
52.40981149673462,0.0
52.51007437705994,0.0
52.610236406326294,0.0
52.710389375686646,0.0
52.81092405319214,0.0
52.911208152770996,0.0
53.01696848869324,0.0
53.11710739135742,0.0
53.21725940704346,0.0
53.317392349243164,0.0
53.41754364967346,0.0
53.51767325401306,0.0
53.61782479286194,0.0
53.72352957725525,0.0
53.82391858100891,0.0
53.977182149887085,0.0
54.07733774185181,0.0
54.177494525909424,0.0
54.27764701843262,0.0
54.37778878211975,0.0
54.477922439575195,0.0
54.578033208847046,0.0
54.678693771362305,0.0
54.778871297836304,0.0
54.88542032241821,0.0
54.99388337135315,0.0
55.09420204162598,0.0
55.19436478614807,0.0
55.294519662857056,0.0
55.39467763900757,0.0
55.49483108520508,0.0
55.59497022628784,0.0
55.695114612579346,0.0
55.79528284072876,0.0
55.89563274383545,0.0
55.99573278427124,0.0
56.096843004226685,0.0
56.204275131225586,0.0
56.31872630119324,0.0
56.42859649658203,0.0
56.52873611450195,0.0
56.62884855270386,0.0
56.72897553443909,0.0
56.82910990715027,0.0
56.92925024032593,0.0
57.029359102249146,0.0
57.13534927368164,0.0
57.23816514015198,0.0
57.338282346725464,0.0
57.438395738601685,0.0
57.53851056098938,0.0
57.638617515563965,0.0
57.738723039627075,0.0
57.83883213996887,0.0
57.938945055007935,0.0
58.039047956466675,0.0
58.13937520980835,0.0
58.23952841758728,0.0
58.339648962020874,0.0
58.43975472450256,0.0
58.53988599777222,0.0
58.65038871765137,0.0
58.75950074195862,0.0
58.873828411102295,0.0
58.98882341384888,0.0
59.088948249816895,0.0
59.18906354904175,0.0
59.28919172286987,0.0
59.38932132720947,0.0
59.489463806152344,0.0
59.58956527709961,0.0
59.69892740249634,0.0
59.799076795578,0.0
59.899198055267334,0.0
59.999316930770874,0.0
60.09944415092468,0.0
60.19953989982605,0.0
60.29964876174927,0.0
60.39976191520691,0.0
60.49986982345581,0.0
60.60001873970032,0.0
60.700363874435425,0.0
60.8004789352417,0.0
60.9006142616272,0.0
61.012157678604126,0.0
61.123066425323486,0.0
61.23045110702515,0.0
61.33063793182373,0.0
61.43076848983765,0.0
61.530892848968506,0.0
61.63101887702942,0.0
61.731332540512085,0.0
61.83147597312927,0.0
61.931596994400024,0.0
62.03772234916687,0.0
62.14719605445862,0.0
62.25334620475769,0.0
62.353495836257935,0.0
62.45359182357788,0.0
62.553707122802734,0.0
62.65385985374451,0.0
62.759581327438354,0.0
62.85970067977905,0.0
62.9598171710968,0.0
63.05994391441345,0.0
63.160059452056885,0.0
63.26067852973938,0.0
63.36608147621155,0.0
63.466190814971924,0.0
63.56630754470825,0.0
63.66642236709595,0.0
63.76655578613281,0.0
63.866695165634155,0.0
63.96678900718689,0.0
64.06716537475586,0.0
64.1673035621643,0.0
64.28021359443665,0.0
64.3878378868103,0.0
64.48796939849854,0.0
64.58808851242065,0.0
64.68821620941162,0.0
64.7883472442627,0.0
64.88847589492798,0.0
64.98867988586426,0.0
65.08882904052734,0.0
65.1889591217041,0.0
65.28907823562622,0.0
65.38920521736145,0.0
65.48932337760925,0.0
65.58943915367126,0.0
65.68958377838135,0.0
65.7897264957428,0.0
65.88986110687256,0.0
65.98999500274658,0.0
66.09016418457031,0.0
66.19028234481812,0.0
66.29042077064514,0.0
66.3905279636383,0.0
66.49062848091125,0.0
66.59073638916016,0.0
66.69086194038391,0.0
66.81234169006348,0.0
66.92324829101562,0.0
67.03814744949341,0.0
67.14916443824768,0.0
67.26004219055176,0.0
67.37143206596375,0.0
67.48478889465332,0.0
67.5944414138794,0.0
67.69461727142334,0.0
67.79478216171265,0.0
67.8949408531189,0.0
67.99508714675903,0.0
68.09524703025818,0.0
68.19539308547974,0.0
68.29555630683899,0.0
68.39566135406494,0.0
68.49579358100891,0.0
68.59593462944031,0.0
68.69628930091858,0.0
68.79640913009644,0.0
68.89671993255615,0.0
68.99690771102905,0.0
69.09704780578613,0.0
69.20584607124329,0.0
69.3145534992218,0.0
69.42245650291443,0.0
69.5357871055603,0.0
69.67265176773071,0.0
69.77283000946045,0.0
69.87302422523499,0.0
69.97330117225647,0.0
70.07344722747803,0.0
70.17354154586792,0.0
70.27367615699768,0.0
70.3801965713501,0.0
70.48042583465576,0.0
70.58058857917786,0.0
70.6807336807251,0.0
70.78087401390076,0.0
70.88123559951782,0.0
70.98232126235962,0.0
71.0875449180603,0.0
71.19536685943604,0.0
71.2955162525177,0.0
71.39566373825073,0.0
71.49581623077393,0.0
71.59594058990479,0.0
71.69629287719727,0.0
71.7964346408844,0.0
71.90322422981262,0.0
72.00341773033142,0.0
72.24327659606934,0.0
72.34343695640564,0.0
72.44359683990479,0.0
72.54393005371094,0.0
72.64414191246033,0.0
72.74427628517151,0.0
72.85342049598694,0.0
