2026-05-04 10:59:28,844 [INFO] datasets: PyTorch version 2.10.0+cu128 available.
2026-05-04 11:00:07,738 [WARNING] h_m1_data: Failed to load musique: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/musique/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:07,738 [INFO] evaluate:   Task musique: 0.0000
2026-05-04 11:00:07,738 [INFO] h_m1_data: Loading LongBench task: dureader
2026-05-04 11:00:14,175 [INFO] evaluate:   Task dureader: 0.0000
2026-05-04 11:00:14,175 [INFO] h_m1_data: Loading LongBench task: gov_report
2026-05-04 11:00:19,736 [INFO] evaluate:   Task gov_report: 0.0000
2026-05-04 11:00:19,737 [INFO] h_m1_data: Loading LongBench task: qmsum
2026-05-04 11:00:21,272 [WARNING] h_m1_data: Failed to load qmsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/qmsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:21,272 [INFO] evaluate:   Task qmsum: 0.0000
2026-05-04 11:00:21,272 [INFO] h_m1_data: Loading LongBench task: multi_news
2026-05-04 11:00:22,803 [WARNING] h_m1_data: Failed to load multi_news: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/multi_news/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:22,803 [INFO] evaluate:   Task multi_news: 0.0000
2026-05-04 11:00:22,803 [INFO] h_m1_data: Loading LongBench task: vcsum
2026-05-04 11:00:29,282 [INFO] evaluate:   Task vcsum: 0.0000
2026-05-04 11:00:29,282 [INFO] h_m1_data: Loading LongBench task: trec
2026-05-04 11:00:31,190 [WARNING] h_m1_data: Failed to load trec: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/trec/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:31,190 [INFO] evaluate:   Task trec: 0.0000
2026-05-04 11:00:31,190 [INFO] h_m1_data: Loading LongBench task: triviaqa
2026-05-04 11:00:36,683 [INFO] evaluate:   Task triviaqa: 0.0000
2026-05-04 11:00:36,683 [INFO] h_m1_data: Loading LongBench task: samsum
2026-05-04 11:00:38,149 [WARNING] h_m1_data: Failed to load samsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/samsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:38,149 [INFO] evaluate:   Task samsum: 0.0000
2026-05-04 11:00:38,149 [INFO] h_m1_data: Loading LongBench task: lsht
2026-05-04 11:00:47,203 [INFO] evaluate:   Task lsht: 0.0000
2026-05-04 11:00:47,203 [INFO] h_m1_data: Loading LongBench task: passage_count
2026-05-04 11:00:54,353 [INFO] evaluate:   Task passage_count: 0.0000
2026-05-04 11:00:54,353 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_en
2026-05-04 11:00:56,456 [WARNING] h_m1_data: Failed to load passage_retrieval_en: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/passage_retrieval_en/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:00:56,456 [INFO] evaluate:   Task passage_retrieval_en: 0.0000
2026-05-04 11:00:56,457 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_zh
2026-05-04 11:01:00,133 [INFO] evaluate:   Task passage_retrieval_zh: 0.0000
2026-05-04 11:01:00,133 [INFO] h_m1_data: Loading LongBench task: lcc
2026-05-04 11:01:05,346 [INFO] evaluate:   Task lcc: 0.0000
2026-05-04 11:01:05,346 [INFO] h_m1_data: Loading LongBench task: repobench-p
2026-05-04 11:01:07,219 [WARNING] h_m1_data: Failed to load repobench-p: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/repobench-p/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:01:07,219 [INFO] evaluate:   Task repobench-p: 0.0000
2026-05-04 11:01:07,219 [INFO] evaluate: Run complete: model=gpt2, adapter=sequential, r=0.25
2026-05-04 11:01:07,219 [INFO] evaluate:   single-doc-qa: 0.0000
2026-05-04 11:01:07,219 [INFO] evaluate:   multi-doc-qa: 0.0000
2026-05-04 11:01:07,219 [INFO] evaluate:   summarization: 0.0000
2026-05-04 11:01:07,219 [INFO] evaluate:   few-shot: 0.0000
2026-05-04 11:01:07,220 [INFO] evaluate:   synthetic: 0.0000
2026-05-04 11:01:07,220 [INFO] evaluate:   code: 0.0000
2026-05-04 11:01:07,220 [INFO] evaluate:   Budget ratio: 0.5
2026-05-04 11:01:07,220 [INFO] h_m1_data: Loading LongBench task: narrativeqa
2026-05-04 11:01:18,704 [INFO] evaluate:   Task narrativeqa: 0.0000
2026-05-04 11:01:18,704 [INFO] h_m1_data: Loading LongBench task: qasper
2026-05-04 11:01:22,596 [INFO] evaluate:   Task qasper: 0.0000
2026-05-04 11:01:22,596 [INFO] h_m1_data: Loading LongBench task: multifieldqa_en
2026-05-04 11:01:25,985 [INFO] evaluate:   Task multifieldqa_en: 0.0000
2026-05-04 11:01:25,985 [INFO] h_m1_data: Loading LongBench task: multifieldqa_zh
2026-05-04 11:01:29,643 [INFO] evaluate:   Task multifieldqa_zh: 0.0000
2026-05-04 11:01:29,643 [INFO] h_m1_data: Loading LongBench task: hotpotqa
2026-05-04 11:01:35,890 [INFO] evaluate:   Task hotpotqa: 0.0000
2026-05-04 11:01:35,890 [INFO] h_m1_data: Loading LongBench task: 2wikimqa
2026-05-04 11:01:37,394 [WARNING] h_m1_data: Failed to load 2wikimqa: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/2wikimqa/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:01:37,394 [INFO] evaluate:   Task 2wikimqa: 0.0000
2026-05-04 11:01:37,394 [INFO] h_m1_data: Loading LongBench task: musique
2026-05-04 11:01:38,881 [WARNING] h_m1_data: Failed to load musique: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/musique/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:01:38,881 [INFO] evaluate:   Task musique: 0.0000
2026-05-04 11:01:38,881 [INFO] h_m1_data: Loading LongBench task: dureader
2026-05-04 11:01:45,151 [INFO] evaluate:   Task dureader: 0.0000
2026-05-04 11:01:45,152 [INFO] h_m1_data: Loading LongBench task: gov_report
2026-05-04 11:01:50,688 [INFO] evaluate:   Task gov_report: 0.0000
2026-05-04 11:01:50,689 [INFO] h_m1_data: Loading LongBench task: qmsum
2026-05-04 11:01:52,159 [WARNING] h_m1_data: Failed to load qmsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/qmsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:01:52,159 [INFO] evaluate:   Task qmsum: 0.0000
2026-05-04 11:01:52,159 [INFO] h_m1_data: Loading LongBench task: multi_news
2026-05-04 11:01:53,632 [WARNING] h_m1_data: Failed to load multi_news: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/multi_news/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:01:53,633 [INFO] evaluate:   Task multi_news: 0.0000
2026-05-04 11:01:53,633 [INFO] h_m1_data: Loading LongBench task: vcsum
2026-05-04 11:02:00,085 [INFO] evaluate:   Task vcsum: 0.0000
2026-05-04 11:02:00,085 [INFO] h_m1_data: Loading LongBench task: trec
2026-05-04 11:02:01,591 [WARNING] h_m1_data: Failed to load trec: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/trec/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:02:01,591 [INFO] evaluate:   Task trec: 0.0000
2026-05-04 11:02:01,591 [INFO] h_m1_data: Loading LongBench task: triviaqa
2026-05-04 11:02:07,164 [INFO] evaluate:   Task triviaqa: 0.0000
2026-05-04 11:02:07,165 [INFO] h_m1_data: Loading LongBench task: samsum
2026-05-04 11:02:08,671 [WARNING] h_m1_data: Failed to load samsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/samsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:02:08,671 [INFO] evaluate:   Task samsum: 0.0000
2026-05-04 11:02:08,671 [INFO] h_m1_data: Loading LongBench task: lsht
2026-05-04 11:02:17,755 [INFO] evaluate:   Task lsht: 0.0000
2026-05-04 11:02:17,755 [INFO] h_m1_data: Loading LongBench task: passage_count
2026-05-04 11:02:24,961 [INFO] evaluate:   Task passage_count: 0.0000
2026-05-04 11:02:24,961 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_en
2026-05-04 11:02:26,972 [WARNING] h_m1_data: Failed to load passage_retrieval_en: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/passage_retrieval_en/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:02:26,972 [INFO] evaluate:   Task passage_retrieval_en: 0.0000
2026-05-04 11:02:26,972 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_zh
2026-05-04 11:02:30,748 [INFO] evaluate:   Task passage_retrieval_zh: 0.0000
2026-05-04 11:02:30,748 [INFO] h_m1_data: Loading LongBench task: lcc
2026-05-04 11:02:36,136 [INFO] evaluate:   Task lcc: 0.0000
2026-05-04 11:02:36,136 [INFO] h_m1_data: Loading LongBench task: repobench-p
2026-05-04 11:02:37,675 [WARNING] h_m1_data: Failed to load repobench-p: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/repobench-p/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:02:37,675 [INFO] evaluate:   Task repobench-p: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate: Run complete: model=gpt2, adapter=sequential, r=0.5
2026-05-04 11:02:37,676 [INFO] evaluate:   single-doc-qa: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   multi-doc-qa: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   summarization: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   few-shot: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   synthetic: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   code: 0.0000
2026-05-04 11:02:37,676 [INFO] evaluate:   Budget ratio: 0.75
2026-05-04 11:02:37,676 [INFO] h_m1_data: Loading LongBench task: narrativeqa
2026-05-04 11:02:49,249 [INFO] evaluate:   Task narrativeqa: 0.0000
2026-05-04 11:02:49,250 [INFO] h_m1_data: Loading LongBench task: qasper
2026-05-04 11:02:53,175 [INFO] evaluate:   Task qasper: 0.0000
2026-05-04 11:02:53,175 [INFO] h_m1_data: Loading LongBench task: multifieldqa_en
2026-05-04 11:02:56,723 [INFO] evaluate:   Task multifieldqa_en: 0.0000
2026-05-04 11:02:56,723 [INFO] h_m1_data: Loading LongBench task: multifieldqa_zh
2026-05-04 11:03:00,336 [INFO] evaluate:   Task multifieldqa_zh: 0.0000
2026-05-04 11:03:00,337 [INFO] h_m1_data: Loading LongBench task: hotpotqa
2026-05-04 11:03:06,498 [INFO] evaluate:   Task hotpotqa: 0.0000
2026-05-04 11:03:06,499 [INFO] h_m1_data: Loading LongBench task: 2wikimqa
2026-05-04 11:03:07,991 [WARNING] h_m1_data: Failed to load 2wikimqa: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/2wikimqa/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:07,991 [INFO] evaluate:   Task 2wikimqa: 0.0000
2026-05-04 11:03:07,991 [INFO] h_m1_data: Loading LongBench task: musique
2026-05-04 11:03:09,468 [WARNING] h_m1_data: Failed to load musique: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/musique/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:09,468 [INFO] evaluate:   Task musique: 0.0000
2026-05-04 11:03:09,468 [INFO] h_m1_data: Loading LongBench task: dureader
2026-05-04 11:03:15,808 [INFO] evaluate:   Task dureader: 0.0000
2026-05-04 11:03:15,808 [INFO] h_m1_data: Loading LongBench task: gov_report
2026-05-04 11:03:21,581 [INFO] evaluate:   Task gov_report: 0.0000
2026-05-04 11:03:21,582 [INFO] h_m1_data: Loading LongBench task: qmsum
2026-05-04 11:03:23,093 [WARNING] h_m1_data: Failed to load qmsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/qmsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:23,093 [INFO] evaluate:   Task qmsum: 0.0000
2026-05-04 11:03:23,093 [INFO] h_m1_data: Loading LongBench task: multi_news
2026-05-04 11:03:24,581 [WARNING] h_m1_data: Failed to load multi_news: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/multi_news/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:24,581 [INFO] evaluate:   Task multi_news: 0.0000
2026-05-04 11:03:24,581 [INFO] h_m1_data: Loading LongBench task: vcsum
2026-05-04 11:03:31,187 [INFO] evaluate:   Task vcsum: 0.0000
2026-05-04 11:03:31,187 [INFO] h_m1_data: Loading LongBench task: trec
2026-05-04 11:03:33,020 [WARNING] h_m1_data: Failed to load trec: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/trec/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:33,020 [INFO] evaluate:   Task trec: 0.0000
2026-05-04 11:03:33,020 [INFO] h_m1_data: Loading LongBench task: triviaqa
2026-05-04 11:03:38,540 [INFO] evaluate:   Task triviaqa: 0.0000
2026-05-04 11:03:38,540 [INFO] h_m1_data: Loading LongBench task: samsum
2026-05-04 11:03:40,026 [WARNING] h_m1_data: Failed to load samsum: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/samsum/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:40,026 [INFO] evaluate:   Task samsum: 0.0000
2026-05-04 11:03:40,026 [INFO] h_m1_data: Loading LongBench task: lsht
2026-05-04 11:03:49,177 [INFO] evaluate:   Task lsht: 0.0000
2026-05-04 11:03:49,177 [INFO] h_m1_data: Loading LongBench task: passage_count
2026-05-04 11:03:56,755 [INFO] evaluate:   Task passage_count: 0.0000
2026-05-04 11:03:56,756 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_en
2026-05-04 11:03:58,735 [WARNING] h_m1_data: Failed to load passage_retrieval_en: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/passage_retrieval_en/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:03:58,735 [INFO] evaluate:   Task passage_retrieval_en: 0.0000
2026-05-04 11:03:58,735 [INFO] h_m1_data: Loading LongBench task: passage_retrieval_zh
2026-05-04 11:04:02,382 [INFO] evaluate:   Task passage_retrieval_zh: 0.0000
2026-05-04 11:04:02,382 [INFO] h_m1_data: Loading LongBench task: lcc
2026-05-04 11:04:07,605 [INFO] evaluate:   Task lcc: 0.0000
2026-05-04 11:04:07,605 [INFO] h_m1_data: Loading LongBench task: repobench-p
2026-05-04 11:04:09,144 [WARNING] h_m1_data: Failed to load repobench-p: [Errno 2] Failed to open local file '/home/anonymous/.cache/huggingface/datasets/THUDM___long_bench/repobench-p/1.0.0/4a916a4bde5c3481ac49b84d5dde69a9d2eefcd67f884ef65b3d97ee7cc91f3e/long_bench-test.arrow'. Detail: [errno 2] No such file or directory. Returning empty.
2026-05-04 11:04:09,144 [INFO] evaluate:   Task repobench-p: 0.0000
2026-05-04 11:04:09,144 [INFO] evaluate: Run complete: model=gpt2, adapter=sequential, r=0.75
2026-05-04 11:04:09,145 [INFO] evaluate:   single-doc-qa: 0.0000
2026-05-04 11:04:09,145 [INFO] evaluate:   multi-doc-qa: 0.0000
2026-05-04 11:04:09,145 [INFO] evaluate:   summarization: 0.0000
2026-05-04 11:04:09,145 [INFO] evaluate:   few-shot: 0.0000
2026-05-04 11:04:09,145 [INFO] evaluate:   synthetic: 0.0000
2026-05-04 11:04:09,145 [INFO] evaluate:   code: 0.0000
2026-05-04 11:04:09,146 [INFO] evaluate: Loading model: gpt2 [eviction-aware]
2026-05-04 11:04:09,146 [INFO] h_m1_model: Loading base model: gpt2 (condition=eviction-aware)
2026-05-04 11:04:09,364 [INFO] accelerate.utils.modeling: Device 0 seems unavailable, Proceeding to check subsequent devices.
2026-05-04 11:04:09,868 [INFO] h_m1_model: Injecting H2O wrappers (kv_budget_ratio=0.25)
2026-05-04 11:04:09,878 [INFO] h_m1_model: Loading PEFT adapter from: /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-e1/code/outputs/h-e1/gpt2-eviction-aware/adapter
2026-05-04 11:04:09,890 [ERROR] evaluate: Adapter group failed (model=gpt2, adapter=eviction-aware): CUDA error: device-side assert triggered
Search for `cudaErrorAssert' in https://docs.nvidia.com/cuda/cuda-runtime-api/group__CUDART__TYPES.html for more information.
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
. Recording NaN scores for all budget ratios.
2026-05-04 11:04:09,909 [INFO] generate_poc_results: Completed 6 evaluation runs
2026-05-04 11:04:09,910 [INFO] evaluate: Results saved to /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-m2/code/outputs/h-m2/results.csv (6 rows)
2026-05-04 11:04:09,910 [INFO] generate_poc_results: Results CSV: /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-m2/code/outputs/h-m2/results.csv
2026-05-04 11:04:09,910 [WARNING] analyze: Insufficient data for Spearman: gpt2
2026-05-04 11:04:09,910 [INFO] analyze: Overall gate_passed: False
2026-05-04 11:04:09,910 [INFO] analyze: Summary saved to /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-m2/code/outputs/h-m2/spearman_summary.json
2026-05-04 11:04:09,910 [INFO] generate_poc_results: Spearman summary: /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-m2/code/outputs/h-m2/spearman_summary.json
2026-05-04 11:04:09,910 [INFO] generate_poc_results: experiment_results.json written: /home/anonymous/YouRA_results_new_4_sonnet46_no_mcp/TEST_scope/docs/youra_research/20260504_scope/h-m2/experiment_results.json
2026-05-04 11:04:09,910 [INFO] generate_poc_results: Gate passed: False
2026-05-04 11:04:09,910 [INFO] generate_poc_results:   gpt2: rho=nan, gate=FAIL
2026-05-04 11:04:09,910 [INFO] generate_poc_results: NOTE: SHOULD_WORK gate failed — documenting as scope limitation, H-M3 continues
EXPERIMENT COMPLETE
`torch_dtype` is deprecated! Use `dtype` instead!
/home/anonymous/miniforge3/envs/youra-h-m2/lib/python3.10/site-packages/peft/config.py:220: UserWarning: Unexpected keyword arguments ['lora_ga_config', 'use_bdlora'] for class LoraConfig, these are ignored. This probably means that you're loading a configuration file that was saved using a higher version of the library and additional parameters have been introduced since. It is highly recommended to upgrade the PEFT version before continuing (e.g. by running `pip install -U peft`).
  warnings.warn(
Token indices sequence length is longer than the specified maximum sequence length for this model (35014 > 1024). Running this sequence through the model will result in indexing errors
The attention mask is not set and cannot be inferred from input because pad token is same as eos token. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [64,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [65,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [66,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [67,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [68,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [69,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [70,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [71,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [72,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [73,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
/pytorch/aten/src/ATen/native/cuda/IndexKernelUtils.cu:16: vectorized_gather_kernel: block: [1045,0,0], thread: [74,0,0] Assertion `ind >=0 && ind < ind_dim_size && "vectorized gather kernel index out of bounds"` failed.
